entry_time,exit_time,direction,entry,exit,sl,target,exit_reason,pnl_r,pnl_dollars,equity_after
1758302400,1758312600,short,115723.5,115293.9525,116153.0475,114864.405,SL,1.0,77.61,7838.75
1758317100,1758334500,long,115394.0,115394.0,115184.379,115813.242,SL,0.0,0.0,7838.75
1758344400,1758358200,long,115524.0,115751.17725,115296.82275,115978.35449999999,SL,1.0,78.39,7917.14
1758359400,1758369600,short,115742.0,115900.9215,115900.9215,115424.157,SL,-1.0,-79.17,7837.97
1758385500,1758422700,short,115829.5,115602.00050000001,116056.99949999999,115374.50100000002,SL,1.0,78.38,7916.35
1758423300,1758447000,long,115647.5,115340.301,115340.301,116261.89799999999,SL,-1.0,-79.16,7837.19
1758449400,1758473100,long,115609.0,115232.35500000001,115232.35500000001,116362.28999999998,SL,-1.0,-78.37,7758.81
1758477600,1758488400,long,115593.5,115265.33850000001,115265.33850000001,116249.82299999997,SL,-1.0,-77.59,7681.23
1758492600,1758492900,long,115250.0,115257.34250000001,115257.34250000001,115264.68500000003,SL,1.0,76.81,7758.04
1758495000,1758501000,long,115482.5,115090.426,115090.426,116266.64799999999,SL,-1.0,-77.58,7680.46
1758513300,1758520500,long,114567.5,114223.8595,114223.8595,115254.78099999999,SL,-1.0,-76.8,7603.65
1758538500,1758552900,long,112804.0,112804.0,112273.835,113864.32999999999,SL,0.0,0.0,7603.65
1758554700,1758570000,short,112611.5,112169.00125,113053.99875,111726.5025,SL,1.0,76.04,7679.69
1758574200,1758595500,long,112593.0,111949.49725,111949.49725,113880.0055,SL,-1.0,-76.8,7602.89
1758599400,1758648300,long,112388.0,112388.0,111705.1195,113753.761,SL,0.0,0.0,7602.89
1758661800,1758682200,long,111907.0,111907.0,111368.78775,112983.4245,SL,0.0,0.0,7602.89
1758689100,1758771000,long,112197.0,112197.0,110941.50150000001,114707.99699999997,SL,0.0,0.0,7602.89
1758786300,1758793200,long,111802.0,111802.0,111458.243,112489.514,SL,0.0,0.0,7602.89
1758794400,1758809700,short,111522.0,111522.0,112287.61575,109990.7685,SL,0.0,0.0,7602.89
1758810600,1758819600,long,111454.0,110774.08525,110774.08525,112813.82949999999,SL,-1.0,-76.03,7526.86
1758828900,1758829200,long,109565.0,109538.70325,109538.70325,109617.59349999999,SL,-1.0,-75.27,7451.6
1758838500,1758843300,long,109486.5,108974.48550000001,108974.48550000001,110510.52899999998,SL,-1.0,-74.52,7377.08
1758843600,1758849300,short,108962.0,109703.32424999999,109703.32424999999,107479.35150000002,SL,-1.0,-73.77,7303.31
1758856800,1758867300,short,109435.5,109435.5,109778.862,108748.77600000001,SL,0.0,0.0,7303.31
1758868500,1758871800,long,109389.5,108911.01725,108911.01725,110346.46549999999,SL,-1.0,-73.03,7230.28
1758872400,1758877800,short,108984.5,109604.27475,109604.27475,107744.9505,SL,-1.0,-72.3,7157.97
1758881400,1758887400,short,109164.5,109164.5,109609.27725,108274.9455,SL,0.0,0.0,7157.97
1758888300,1758889800,long,109044.5,109044.5,108653.14625,109827.20749999999,SL,0.0,0.0,7157.97
